source_group,relative_path,file_name,extension,size_mb,readable_type_guess,date_detected_in_name,suggested_phase,notes
UNKNOWN,descargar_datos.py,descargar_datos.py,py,0.001,other,,IGNORE_FOR_NOW,phase1_reason=Archivo no identificado como insumo de datos principal. | can_convert_to_municipio_fecha=NO
CHIRPS,CHIRPS p05 tiff/descargar.py,descargar.py,py,0.007,other,,IGNORE_FOR_NOW,phase1_reason=Archivo no identificado como insumo de datos principal. | can_convert_to_municipio_fecha=NO
CHIRPS,CHIRPS p05 tiff/chirps_p05/2018/03/chirps-v2.0.2018.03.08.tif.gz,chirps-v2.0.2018.03.08.tif.gz,tif.gz,3.4616,raster,2018-03-08,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2018/03/chirps-v2.0.2018.03.09.tif.gz,chirps-v2.0.2018.03.09.tif.gz,tif.gz,3.3563,raster,2018-03-09,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2018/03/chirps-v2.0.2018.03.10.tif.gz,chirps-v2.0.2018.03.10.tif.gz,tif.gz,3.5812,raster,2018-03-10,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2018/03/chirps-v2.0.2018.03.11.tif.gz,chirps-v2.0.2018.03.11.tif.gz,tif.gz,3.3227,raster,2018-03-11,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2018/03/chirps-v2.0.2018.03.12.tif.gz,chirps-v2.0.2018.03.12.tif.gz,tif.gz,3.0226,raster,2018-03-12,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2018/03/chirps-v2.0.2018.03.13.tif.gz,chirps-v2.0.2018.03.13.tif.gz,tif.gz,3.5022,raster,2018-03-13,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2018/03/chirps-v2.0.2018.03.14.tif.gz,chirps-v2.0.2018.03.14.tif.gz,tif.gz,3.5589,raster,2018-03-14,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2018/03/chirps-v2.0.2018.03.15.tif.gz,chirps-v2.0.2018.03.15.tif.gz,tif.gz,3.8222,raster,2018-03-15,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2018/03/chirps-v2.0.2018.03.16.tif.gz,chirps-v2.0.2018.03.16.tif.gz,tif.gz,3.6938,raster,2018-03-16,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2018/03/chirps-v2.0.2018.03.17.tif.gz,chirps-v2.0.2018.03.17.tif.gz,tif.gz,3.76,raster,2018-03-17,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2018/03/chirps-v2.0.2018.03.18.tif.gz,chirps-v2.0.2018.03.18.tif.gz,tif.gz,3.6726,raster,2018-03-18,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2018/03/chirps-v2.0.2018.03.19.tif.gz,chirps-v2.0.2018.03.19.tif.gz,tif.gz,3.8258,raster,2018-03-19,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2018/03/chirps-v2.0.2018.03.20.tif.gz,chirps-v2.0.2018.03.20.tif.gz,tif.gz,3.4784,raster,2018-03-20,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2018/03/chirps-v2.0.2018.03.21.tif.gz,chirps-v2.0.2018.03.21.tif.gz,tif.gz,3.3013,raster,2018-03-21,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2018/03/chirps-v2.0.2018.03.22.tif.gz,chirps-v2.0.2018.03.22.tif.gz,tif.gz,3.8781,raster,2018-03-22,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2018/03/chirps-v2.0.2018.03.23.tif.gz,chirps-v2.0.2018.03.23.tif.gz,tif.gz,4.6173,raster,2018-03-23,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2018/03/chirps-v2.0.2018.03.24.tif.gz,chirps-v2.0.2018.03.24.tif.gz,tif.gz,4.4571,raster,2018-03-24,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2018/03/chirps-v2.0.2018.03.25.tif.gz,chirps-v2.0.2018.03.25.tif.gz,tif.gz,4.0578,raster,2018-03-25,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2018/03/chirps-v2.0.2018.03.26.tif.gz,chirps-v2.0.2018.03.26.tif.gz,tif.gz,3.7084,raster,2018-03-26,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2018/03/chirps-v2.0.2018.03.27.tif.gz,chirps-v2.0.2018.03.27.tif.gz,tif.gz,3.7245,raster,2018-03-27,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2018/03/chirps-v2.0.2018.03.28.tif.gz,chirps-v2.0.2018.03.28.tif.gz,tif.gz,3.7692,raster,2018-03-28,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2018/03/chirps-v2.0.2018.03.29.tif.gz,chirps-v2.0.2018.03.29.tif.gz,tif.gz,4.0761,raster,2018-03-29,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2018/03/chirps-v2.0.2018.03.30.tif.gz,chirps-v2.0.2018.03.30.tif.gz,tif.gz,4.4456,raster,2018-03-30,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2018/03/chirps-v2.0.2018.03.31.tif.gz,chirps-v2.0.2018.03.31.tif.gz,tif.gz,4.2026,raster,2018-03-31,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2018/04/chirps-v2.0.2018.04.01.tif.gz,chirps-v2.0.2018.04.01.tif.gz,tif.gz,3.8253,raster,2018-04-01,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2018/04/chirps-v2.0.2018.04.02.tif.gz,chirps-v2.0.2018.04.02.tif.gz,tif.gz,3.9487,raster,2018-04-02,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2018/04/chirps-v2.0.2018.04.03.tif.gz,chirps-v2.0.2018.04.03.tif.gz,tif.gz,3.7662,raster,2018-04-03,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2018/04/chirps-v2.0.2018.04.04.tif.gz,chirps-v2.0.2018.04.04.tif.gz,tif.gz,3.9756,raster,2018-04-04,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2018/04/chirps-v2.0.2018.04.05.tif.gz,chirps-v2.0.2018.04.05.tif.gz,tif.gz,3.7218,raster,2018-04-05,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2018/04/chirps-v2.0.2018.04.06.tif.gz,chirps-v2.0.2018.04.06.tif.gz,tif.gz,3.9789,raster,2018-04-06,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2018/04/chirps-v2.0.2018.04.07.tif.gz,chirps-v2.0.2018.04.07.tif.gz,tif.gz,3.9428,raster,2018-04-07,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2018/04/chirps-v2.0.2018.04.08.tif.gz,chirps-v2.0.2018.04.08.tif.gz,tif.gz,3.7408,raster,2018-04-08,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2018/04/chirps-v2.0.2018.04.09.tif.gz,chirps-v2.0.2018.04.09.tif.gz,tif.gz,3.4444,raster,2018-04-09,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2018/04/chirps-v2.0.2018.04.10.tif.gz,chirps-v2.0.2018.04.10.tif.gz,tif.gz,3.8789,raster,2018-04-10,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2018/04/chirps-v2.0.2018.04.11.tif.gz,chirps-v2.0.2018.04.11.tif.gz,tif.gz,4.0343,raster,2018-04-11,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2018/04/chirps-v2.0.2018.04.12.tif.gz,chirps-v2.0.2018.04.12.tif.gz,tif.gz,4.0047,raster,2018-04-12,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2018/04/chirps-v2.0.2018.04.13.tif.gz,chirps-v2.0.2018.04.13.tif.gz,tif.gz,3.842,raster,2018-04-13,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2018/04/chirps-v2.0.2018.04.14.tif.gz,chirps-v2.0.2018.04.14.tif.gz,tif.gz,3.7388,raster,2018-04-14,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2018/04/chirps-v2.0.2018.04.15.tif.gz,chirps-v2.0.2018.04.15.tif.gz,tif.gz,3.6736,raster,2018-04-15,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2018/04/chirps-v2.0.2018.04.16.tif.gz,chirps-v2.0.2018.04.16.tif.gz,tif.gz,3.8147,raster,2018-04-16,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2018/04/chirps-v2.0.2018.04.17.tif.gz,chirps-v2.0.2018.04.17.tif.gz,tif.gz,3.0715,raster,2018-04-17,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2018/04/chirps-v2.0.2018.04.18.tif.gz,chirps-v2.0.2018.04.18.tif.gz,tif.gz,2.9388,raster,2018-04-18,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2018/04/chirps-v2.0.2018.04.19.tif.gz,chirps-v2.0.2018.04.19.tif.gz,tif.gz,3.1207,raster,2018-04-19,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2018/04/chirps-v2.0.2018.04.20.tif.gz,chirps-v2.0.2018.04.20.tif.gz,tif.gz,3.4657,raster,2018-04-20,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2018/04/chirps-v2.0.2018.04.21.tif.gz,chirps-v2.0.2018.04.21.tif.gz,tif.gz,3.2469,raster,2018-04-21,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2018/04/chirps-v2.0.2018.04.22.tif.gz,chirps-v2.0.2018.04.22.tif.gz,tif.gz,3.2461,raster,2018-04-22,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2018/04/chirps-v2.0.2018.04.23.tif.gz,chirps-v2.0.2018.04.23.tif.gz,tif.gz,3.0459,raster,2018-04-23,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2018/04/chirps-v2.0.2018.04.24.tif.gz,chirps-v2.0.2018.04.24.tif.gz,tif.gz,2.9514,raster,2018-04-24,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2018/04/chirps-v2.0.2018.04.25.tif.gz,chirps-v2.0.2018.04.25.tif.gz,tif.gz,2.8562,raster,2018-04-25,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2018/04/chirps-v2.0.2018.04.26.tif.gz,chirps-v2.0.2018.04.26.tif.gz,tif.gz,2.9124,raster,2018-04-26,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2018/04/chirps-v2.0.2018.04.27.tif.gz,chirps-v2.0.2018.04.27.tif.gz,tif.gz,2.7984,raster,2018-04-27,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2018/04/chirps-v2.0.2018.04.28.tif.gz,chirps-v2.0.2018.04.28.tif.gz,tif.gz,2.9455,raster,2018-04-28,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2018/04/chirps-v2.0.2018.04.29.tif.gz,chirps-v2.0.2018.04.29.tif.gz,tif.gz,3.0414,raster,2018-04-29,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2018/04/chirps-v2.0.2018.04.30.tif.gz,chirps-v2.0.2018.04.30.tif.gz,tif.gz,3.236,raster,2018-04-30,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2018/05/chirps-v2.0.2018.05.01.tif.gz,chirps-v2.0.2018.05.01.tif.gz,tif.gz,3.5716,raster,2018-05-01,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2018/05/chirps-v2.0.2018.05.02.tif.gz,chirps-v2.0.2018.05.02.tif.gz,tif.gz,3.8007,raster,2018-05-02,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2018/05/chirps-v2.0.2018.05.03.tif.gz,chirps-v2.0.2018.05.03.tif.gz,tif.gz,3.5932,raster,2018-05-03,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2018/05/chirps-v2.0.2018.05.04.tif.gz,chirps-v2.0.2018.05.04.tif.gz,tif.gz,3.4952,raster,2018-05-04,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2018/05/chirps-v2.0.2018.05.05.tif.gz,chirps-v2.0.2018.05.05.tif.gz,tif.gz,3.6454,raster,2018-05-05,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2018/05/chirps-v2.0.2018.05.06.tif.gz,chirps-v2.0.2018.05.06.tif.gz,tif.gz,3.5433,raster,2018-05-06,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2018/05/chirps-v2.0.2018.05.07.tif.gz,chirps-v2.0.2018.05.07.tif.gz,tif.gz,3.5528,raster,2018-05-07,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2018/05/chirps-v2.0.2018.05.08.tif.gz,chirps-v2.0.2018.05.08.tif.gz,tif.gz,3.2613,raster,2018-05-08,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
